manufacturer,part_number,title,shape,outer_diameter_mm,clear_aperture_mm,effective_focal_length_mm,back_focal_length_mm,coating,wavelength_min_nm,wavelength_max_nm,reference_wavelength_nm,designable,r1_mm,r2_mm,r3_mm,glass1,glass2,ct1_mm,ct2_mm,source_file,source_sheet,source_row,source_sha256,imported_at
Edmund Optics,22-196,TS 合成石英製両凸レンズ 6 x 6 VIS-EXT,double_convex,6.0,5.4,6.0,4.38,VIS-EXT (350-700nm),350.0,700.0,587.6,1,4.76,-4.76,,Fused Silica (Corning 7980),,4.1,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,5,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-197,TS 合成石英製両凸レンズ 9 x 13.5 VIS-EXT,double_convex,9.0,8.1,13.5,12.32,VIS-EXT (350-700nm),350.0,700.0,587.6,1,11.84,-11.84,,Fused Silica (Corning 7980),,3.3,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,44,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-198,TS 合成石英製両凸レンズ 9 x 18 VIS-EXT,double_convex,9.0,8.1,18.0,17.09,VIS-EXT (350-700nm),350.0,700.0,587.6,1,16.09,-16.09,,Fused Silica (Corning 7980),,2.6,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,52,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-199,TS 合成石英製両凸レンズ 9 x 27 VIS-EXT,double_convex,9.0,8.1,27.0,26.13,VIS-EXT (350-700nm),350.0,700.0,587.6,1,24.36,-24.36,,Fused Silica (Corning 7980),,2.5,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,60,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-200,TS 合成石英製両凸レンズ 9 x 9 VIS-EXT,double_convex,9.0,8.1,9.0,7.12,VIS-EXT (350-700nm),350.0,700.0,587.6,1,7.39,-7.39,,Fused Silica (Corning 7980),,4.9,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,36,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-201,TS 合成石英製両凸レンズ 12 x 30 VIS-EXT,double_convex,12.0,11.0,30.0,28.77,VIS-EXT (350-700nm),350.0,700.0,587.6,1,26.94,-26.94,,Fused Silica (Corning 7980),,3.52,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,105,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-202,TS 合成石英製両凸レンズ 12 x 35 VIS-EXT,double_convex,12.0,11.0,35.0,33.85,VIS-EXT (350-700nm),350.0,700.0,587.6,1,31.57,-31.57,,Fused Silica (Corning 7980),,3.29,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,113,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-203,TS 合成石英製両凸レンズ 12 x 12 VIS-EXT,double_convex,12.0,11.0,12.0,9.25,VIS-EXT (350-700nm),350.0,700.0,587.6,1,9.74,-9.74,,Fused Silica (Corning 7980),,7.09,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,73,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-204,TS 合成石英製両凸レンズ 12 x 15 VIS-EXT,double_convex,12.0,11.0,15.0,13.37,VIS-EXT (350-700nm),350.0,700.0,587.6,1,13.01,-13.01,,Fused Silica (Corning 7980),,4.5,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,81,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-205,TS 合成石英製両凸レンズ 12 x 20 VIS-EXT,double_convex,12.0,11.0,20.0,18.44,VIS-EXT (350-700nm),350.0,700.0,587.6,1,17.63,-17.63,,Fused Silica (Corning 7980),,4.37,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,89,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-206,TS 合成石英製両凸レンズ 12 x 24 VIS-EXT,double_convex,12.0,11.0,24.0,22.92,VIS-EXT (350-700nm),350.0,700.0,587.6,1,21.51,-21.51,,Fused Silica (Corning 7980),,3.1,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,97,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-207,TS 合成石英製両凸レンズ 12 x 75 VIS-EXT,double_convex,12.0,11.0,75.0,74.11,VIS-EXT (350-700nm),350.0,700.0,587.6,1,68.36,-68.36,,Fused Silica (Corning 7980),,2.59,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,126,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-208,TS 合成石英製両凸レンズ 18 x 20 VIS-EXT,double_convex,18.0,17.0,20.0,17.18,VIS-EXT (350-700nm),350.0,700.0,587.6,1,17.05,-17.05,,Fused Silica (Corning 7980),,7.64,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,134,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-209,TS 合成石英製両凸レンズ 18 x 40 VIS-EXT,double_convex,18.0,17.0,40.0,38.5,VIS-EXT (350-700nm),350.0,700.0,587.6,1,35.99,-35.99,,Fused Silica (Corning 7980),,4.29,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,142,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-210,TS 合成石英製両凸レンズ 25 x 75.6 VIS-EXT,double_convex,25.0,24.0,75.6,73.91,VIS-EXT (350-700nm),350.0,700.0,587.6,1,68.55,-68.55,,Fused Silica (Corning 7980),,4.87,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,174,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-211,TS 合成石英製両凸レンズ 25 x 100 VIS-EXT,double_convex,25.0,24.0,100.0,98.7,VIS-EXT (350-700nm),350.0,700.0,587.6,1,91.09,-91.09,,Fused Silica (Corning 7980),,3.78,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,182,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-212,TS 合成石英製両凸レンズ 25 x 25 VIS-EXT,double_convex,25.0,24.0,25.0,20.93,VIS-EXT (350-700nm),350.0,700.0,587.6,1,21.06,-21.06,,Fused Silica (Corning 7980),,10.9,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,150,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-213,TS 合成石英製両凸レンズ 25 x 50 VIS-EXT,double_convex,25.0,24.0,50.0,48.02,VIS-EXT (350-700nm),350.0,700.0,587.6,1,44.94,-44.94,,Fused Silica (Corning 7980),,5.66,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,158,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-214,TS 合成石英製両凸レンズ 25 x 60 VIS-EXT,double_convex,25.0,24.0,60.0,58.08,VIS-EXT (350-700nm),350.0,700.0,587.6,1,54.14,-54.14,,Fused Silica (Corning 7980),,5.52,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,166,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-245,TS 平凹レンズ 20 x -100 VIS 0°,plano_concave,20.0,19.0,-100.0,-102.88,VIS 0° (425-675nm),425.0,675.0,587.6,1,-51.68,,,N-BK7,,3.5,,VIS-0-Coated-Plano-Concave-PCV-Lenses (1).xlsx,EO_2718,21,838087704458d663d00fa75beb2903a353ba634fbdf65948d00b05e176e1a3b4,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-413,TS 合成石英製両凸レンズ 30 x 30,double_convex,30.0,29.0,30.0,25.12,Uncoated,200.0,2200.0,587.6,1,25.27,-25.27,,Fused Silica (Corning 7980),,13.08,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,217,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-420,TS 合成石英製両凸レンズ 40 x 40,double_convex,40.0,39.0,40.0,33.49,Uncoated,200.0,2200.0,587.6,1,33.69,-33.69,,Fused Silica (Corning 7980),,17.44,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,222,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-426,TS 合成石英製両凸レンズ 50 x 50,double_convex,50.0,49.0,50.0,41.87,Uncoated,200.0,2200.0,587.6,1,42.12,-42.12,,Fused Silica (Corning 7980),,21.8,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,227,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-427,TS 合成石英製両凸レンズ 50 x 100,double_convex,50.0,49.0,100.0,97.13,Uncoated,200.0,2200.0,587.6,1,90.38,-90.38,,Fused Silica (Corning 7980),,8.25,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,232,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-428,TS 合成石英製両凸レンズ 50 x 150,double_convex,50.0,49.0,150.0,148.0,Uncoated,200.0,2200.0,587.6,1,136.62,-136.62,,Fused Silica (Corning 7980),,5.81,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,237,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-429,TS 合成石英製両凸レンズ 50 x 200,double_convex,50.0,49.0,200.0,198.39,Uncoated,200.0,2200.0,587.6,1,182.65,-182.65,,Fused Silica (Corning 7980),,4.67,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,242,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-563,ベストフォーム球面レンズ 12.5 x 20,double_convex,12.5,11.25,20.0,17.8,Uncoated,200.0,2200.0,587.6,1,41.26,-11.43,,Fused Silica,,4.0,,Best-Form-Spherical-Lenses.xlsx,EO_4353,2,b0805a1ac746c329134b2da9a4f15a46f5ff360bb8f1c722d6bdf88326da35a2,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-564,ベストフォーム球面レンズ 12.5 x 25,double_convex,12.5,11.25,25.0,22.79,Uncoated,200.0,2200.0,587.6,1,54.52,-14.18,,Fused Silica,,4.0,,Best-Form-Spherical-Lenses.xlsx,EO_4353,3,b0805a1ac746c329134b2da9a4f15a46f5ff360bb8f1c722d6bdf88326da35a2,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-565,ベストフォーム球面レンズ 12.5 x 40,double_convex,12.5,11.25,40.0,38.65,Uncoated,200.0,2200.0,587.6,1,98.15,-22.38,,Fused Silica,,2.4,,Best-Form-Spherical-Lenses.xlsx,EO_4353,4,b0805a1ac746c329134b2da9a4f15a46f5ff360bb8f1c722d6bdf88326da35a2,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-566,ベストフォーム球面レンズ 12.5 x 50,double_convex,12.5,11.25,50.0,48.81,Uncoated,200.0,2200.0,587.6,1,125.0,-27.92,,Fused Silica,,2.1,,Best-Form-Spherical-Lenses.xlsx,EO_4353,5,b0805a1ac746c329134b2da9a4f15a46f5ff360bb8f1c722d6bdf88326da35a2,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-569,ベストフォーム球面レンズ 25 x 40,double_convex,25.0,22.5,40.0,35.06,Uncoated,200.0,2200.0,587.6,1,80.56,-22.91,,Fused Silica,,9.0,,Best-Form-Spherical-Lenses.xlsx,EO_4353,6,b0805a1ac746c329134b2da9a4f15a46f5ff360bb8f1c722d6bdf88326da35a2,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-570,ベストフォーム球面レンズ 25 x 50,double_convex,25.0,22.5,50.0,45.02,Uncoated,200.0,2200.0,587.6,1,106.9,-28.41,,Fused Silica,,9.0,,Best-Form-Spherical-Lenses.xlsx,EO_4353,7,b0805a1ac746c329134b2da9a4f15a46f5ff360bb8f1c722d6bdf88326da35a2,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-571,ベストフォーム球面レンズ 25 x 75,double_convex,25.0,22.5,75.0,72.76,Uncoated,200.0,2200.0,587.6,1,185.0,-41.95,,Fused Silica,,4.0,,Best-Form-Spherical-Lenses.xlsx,EO_4353,8,b0805a1ac746c329134b2da9a4f15a46f5ff360bb8f1c722d6bdf88326da35a2,2026-08-12T16:25:48.722572+00:00
Edmund Optics,22-572,ベストフォーム球面レンズ 25 x 100,double_convex,25.0,22.5,100.0,98.31,Uncoated,200.0,2200.0,587.6,1,253.56,-55.76,,Fused Silica,,3.0,,Best-Form-Spherical-Lenses.xlsx,EO_4353,9,b0805a1ac746c329134b2da9a4f15a46f5ff360bb8f1c722d6bdf88326da35a2,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-600,TS 合成石英製両凸レンズ 30 x 30 UV-AR,double_convex,30.0,29.0,30.0,25.12,UV-AR (250-425nm),250.0,425.0,587.6,1,45.61,-45.61,,Fused Silica (Corning 7980),,13.08,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,218,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-601,TS 合成石英製両凸レンズ 40 x 40 UV-AR,double_convex,40.0,39.0,40.0,33.49,UV-AR (250-425nm),250.0,425.0,587.6,1,33.69,-33.69,,Fused Silica (Corning 7980),,17.44,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,223,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-602,TS 合成石英製両凸レンズ 50 x 50 UV-AR,double_convex,50.0,49.0,50.0,41.87,UV-AR (250-425nm),250.0,425.0,587.6,1,42.12,-42.12,,Fused Silica (Corning 7980),,21.8,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,228,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-603,TS 合成石英製両凸レンズ 50 x 100 UV-AR,double_convex,50.0,49.0,100.0,97.13,UV-AR (250-425nm),250.0,425.0,587.6,1,90.38,-90.38,,Fused Silica (Corning 7980),,8.25,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,233,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-604,TS 合成石英製両凸レンズ 50 x 150 UV-AR,double_convex,50.0,49.0,150.0,148.0,UV-AR (250-425nm),250.0,425.0,587.6,1,136.62,-136.62,,Fused Silica (Corning 7980),,5.81,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,238,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-605,TS 合成石英製両凸レンズ 50 x 200 UV-AR,double_convex,50.0,49.0,200.0,198.39,UV-AR (250-425nm),250.0,425.0,587.6,1,182.65,-182.65,,Fused Silica (Corning 7980),,4.67,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,243,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-606,TS 合成石英製両凸レンズ 30 x 30 UV-VIS,double_convex,30.0,29.0,30.0,25.12,UV-VIS (250-700nm),250.0,700.0,587.6,1,45.61,-45.61,,Fused Silica (Corning 7980),,13.08,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,219,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-607,TS 合成石英製両凸レンズ 40 x 40 UV-VIS,double_convex,40.0,39.0,40.0,33.49,UV-VIS (250-700nm),250.0,700.0,587.6,1,33.69,-33.69,,Fused Silica (Corning 7980),,17.44,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,224,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-608,TS 合成石英製両凸レンズ 50 x 50 UV-VIS,double_convex,50.0,49.0,50.0,41.87,UV-VIS (250-700nm),250.0,700.0,587.6,1,42.12,-42.12,,Fused Silica (Corning 7980),,21.8,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,229,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-609,TS 合成石英製両凸レンズ 50 x 100 UV-VIS,double_convex,50.0,49.0,100.0,97.13,UV-VIS (250-700nm),250.0,700.0,587.6,1,90.38,-90.38,,Fused Silica (Corning 7980),,8.25,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,234,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-610,TS 合成石英製両凸レンズ 50 x 150 UV-VIS,double_convex,50.0,49.0,150.0,148.0,UV-VIS (250-700nm),250.0,700.0,587.6,1,136.62,-136.62,,Fused Silica (Corning 7980),,5.81,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,239,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-611,TS 合成石英製両凸レンズ 50 x 200 UV-VIS,double_convex,50.0,49.0,200.0,198.39,UV-VIS (250-700nm),250.0,700.0,587.6,1,182.65,-182.65,,Fused Silica (Corning 7980),,4.67,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,244,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-612,TS 合成石英製両凸レンズ 30 x 30 VIS 0°,double_convex,30.0,29.0,30.0,25.12,VIS 0° (425-675nm),425.0,675.0,587.6,1,45.61,-45.61,,Fused Silica (Corning 7980),,13.08,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,220,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-613,TS 合成石英製両凸レンズ 40 x 40 VIS 0°,double_convex,40.0,39.0,40.0,33.49,VIS 0° (425-675nm),425.0,675.0,587.6,1,33.69,-33.69,,Fused Silica (Corning 7980),,17.44,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,225,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-614,TS 合成石英製両凸レンズ 50 x 50 VIS 0°,double_convex,50.0,49.0,50.0,41.87,VIS 0° (425-675nm),425.0,675.0,587.6,1,42.12,-42.12,,Fused Silica (Corning 7980),,21.8,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,230,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-615,TS 合成石英製両凸レンズ 50 x 100 VIS 0°,double_convex,50.0,49.0,100.0,97.13,VIS 0° (425-675nm),425.0,675.0,587.6,1,90.38,-90.38,,Fused Silica (Corning 7980),,8.25,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,235,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-616,TS 合成石英製両凸レンズ 50 x 150 VIS 0°,double_convex,50.0,49.0,150.0,148.0,VIS 0° (425-675nm),425.0,675.0,587.6,1,136.62,-136.62,,Fused Silica (Corning 7980),,5.81,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,240,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-617,TS 合成石英製両凸レンズ 50 x 200 VIS 0°,double_convex,50.0,49.0,200.0,198.39,VIS 0° (425-675nm),425.0,675.0,587.6,1,205.86,-205.86,,Fused Silica (Corning 7980),,4.67,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,245,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-618,TS 合成石英製両凸レンズ 30 x 30 VIS-NIR,double_convex,30.0,29.0,30.0,25.12,VIS-NIR (400-1000nm),400.0,1000.0,587.6,1,45.61,-45.61,,Fused Silica (Corning 7980),,13.08,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,221,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-619,TS 合成石英製両凸レンズ 40 x 40 VIS-NIR,double_convex,40.0,39.0,40.0,33.49,VIS-NIR (400-1000nm),400.0,1000.0,587.6,1,33.69,-33.69,,Fused Silica (Corning 7980),,17.44,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,226,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-620,TS 合成石英製両凸レンズ 50 x 50 VIS-NIR,double_convex,50.0,49.0,50.0,41.87,VIS-NIR (400-1000nm),400.0,1000.0,587.6,1,42.12,-42.12,,Fused Silica (Corning 7980),,21.8,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,231,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-621,TS 合成石英製両凸レンズ 50 x 100 VIS-NIR,double_convex,50.0,49.0,100.0,97.13,VIS-NIR (400-1000nm),400.0,1000.0,587.6,1,90.38,-90.38,,Fused Silica (Corning 7980),,8.25,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,236,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-622,TS 合成石英製両凸レンズ 50 x 150 VIS-NIR,double_convex,50.0,49.0,150.0,148.0,VIS-NIR (400-1000nm),400.0,1000.0,587.6,1,136.62,-136.62,,Fused Silica (Corning 7980),,5.81,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,241,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,26-623,TS 合成石英製両凸レンズ 50 x 200 VIS-NIR,double_convex,50.0,49.0,200.0,198.39,VIS-NIR (400-1000nm),400.0,1000.0,587.6,1,182.65,-182.65,,Fused Silica (Corning 7980),,4.67,,UV-Fused-Silica-Double-Convex-DCX-Lenses.xlsx,EO_2028,246,2f0c00e1f3686328cdd7bced2b271ab6acc9152f804f974a74f15c4383f7a188,2026-08-12T16:25:48.722572+00:00
Edmund Optics,33-354,TS 平凸レンズ 12 x 36 VIS 0°,plano_convex,12.0,11.0,36.0,34.02,VIS 0° (425-675nm),425.0,675.0,,1,18.61,,,N-BK7,,3.0,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,95,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,33-360,TS 平凸レンズ 25 x 200 VIS 0°,plano_convex,25.0,24.0,200.0,197.89,VIS 0° (425-675nm),425.0,675.0,,1,103.36,,,N-BK7,,3.2,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,175,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,33-366,TS 平凸レンズ 25 x 400 VIS 0°,plano_convex,25.0,24.0,400.0,397.89,VIS 0° (425-675nm),425.0,675.0,,1,206.72,,,N-BK7,,3.2,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,178,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,33-372,TS 平凸レンズ 40 x 100 VIS 0°,plano_convex,40.0,39.0,100.0,95.39,VIS 0° (425-675nm),425.0,675.0,,1,51.68,,,N-BK7,,7.0,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,208,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,33-378,TS 平凸レンズ 40 x 200 VIS 0°,plano_convex,40.0,39.0,200.0,196.7,VIS 0° (425-675nm),425.0,675.0,,1,103.36,,,N-BK7,,5.0,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,209,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,33-384,TS 平凸レンズ 40 x 80 VIS 0°,plano_convex,40.0,39.0,80.0,74.73,VIS 0° (425-675nm),425.0,675.0,,1,41.34,,,N-BK7,,8.0,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,207,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
